iter	Passed	Remaining
2136	438	177
2137	438	176
2138	438	176
2139	438	176
2140	439	176
2141	439	175
2142	439	175
2143	439	175
2144	439	175
2145	439	175
2146	440	174
2147	440	174
2148	440	174
2149	440	174
2150	440	173
2151	441	173
2152	441	173
2153	441	173
2154	441	173
2155	441	172
2156	442	172
2157	442	172
2158	442	172
2159	442	172
2160	442	171
2161	442	171
2162	443	171
2163	443	171
2164	443	171
2165	443	170
2166	443	170
2167	443	170
2168	444	170
2169	444	169
2170	444	169
2171	444	169
2172	444	169
2173	444	169
2174	445	168
2175	445	168
2176	445	168
2177	445	168
2178	445	167
2179	445	167
2180	445	167
2181	446	167
2182	446	167
2183	446	166
2184	446	166
2185	446	166
2186	446	166
2187	447	165
2188	447	165
2189	447	165
2190	447	165
2191	447	165
2192	448	164
2193	448	164
2194	448	164
2195	448	164
2196	448	164
2197	448	163
2198	449	163
2199	449	163
2200	449	163
2201	449	162
2202	449	162
2203	449	162
2204	449	162
2205	450	162
2206	450	161
2207	450	161
2208	450	161
2209	450	161
2210	450	160
2211	451	160
2212	451	160
2213	451	160
2214	451	160
2215	451	159
2216	452	159
2217	452	159
2218	452	159
2219	452	159
2220	452	158
2221	452	158
2222	453	158
2223	453	158
2224	453	157
2225	453	157
2226	453	157
2227	453	157
2228	454	157
2229	454	156
2230	454	156
2231	454	156
2232	454	156
2233	454	155
2234	455	155
2235	455	155
2236	455	155
2237	455	155
2238	455	154
2239	456	154
2240	456	154
2241	456	154
2242	457	154
2243	457	154
2244	457	153
2245	457	153
2246	457	153
2247	458	153
2248	458	153
2249	458	152
2250	458	152
2251	458	152
2252	458	152
2253	459	151
2254	459	151
2255	459	151
2256	459	151
2257	459	151
2258	459	150
2259	460	150
2260	460	150
2261	460	150
2262	460	150
2263	460	149
2264	460	149
2265	461	149
2266	461	149
2267	461	148
2268	461	148
2269	461	148
2270	462	148
2271	462	148
2272	462	147
2273	462	147
2274	462	147
2275	463	147
2276	463	147
2277	463	146
2278	463	146
2279	463	146
2280	463	146
2281	464	146
2282	464	145
2283	464	145
2284	464	145
2285	464	145
2286	464	144
2287	465	144
2288	465	144
2289	465	144
2290	465	144
2291	465	143
2292	465	143
2293	466	143
2294	466	143
2295	466	142
2296	466	142
2297	466	142
2298	466	142
2299	466	142
2300	467	141
2301	467	141
2302	467	141
2303	467	141
2304	467	141
2305	467	140
2306	468	140
2307	468	140
2308	468	140
2309	468	139
2310	468	139
2311	468	139
2312	469	139
2313	469	139
2314	469	138
2315	469	138
2316	469	138
2317	470	138
2318	470	138
2319	470	137
2320	471	137
2321	471	137
2322	471	137
2323	471	137
2324	471	136
2325	472	136
2326	472	136
2327	472	136
2328	472	136
2329	472	135
2330	472	135
2331	473	135
2332	473	135
2333	473	135
2334	473	134
2335	473	134
2336	473	134
2337	474	134
2338	474	134
2339	474	133
2340	474	133
2341	474	133
2342	474	133
2343	475	132
2344	475	132
2345	475	132
2346	475	132
2347	475	132
2348	476	131
2349	476	131
2350	476	131
2351	476	131
2352	476	131
2353	477	130
2354	477	130
2355	477	130
2356	477	130
2357	477	130
2358	478	129
2359	478	129
2360	478	129
2361	478	129
2362	478	129
2363	478	128
2364	478	128
2365	479	128
2366	479	128
2367	479	127
2368	479	127
2369	479	127
2370	479	127
2371	480	127
2372	480	126
2373	480	126
2374	480	126
2375	480	126
2376	480	126
2377	481	125
2378	481	125
2379	481	125
2380	481	125
2381	481	124
2382	481	124
2383	482	124
2384	482	124
2385	482	124
2386	482	123
2387	482	123
2388	482	123
2389	482	123
2390	483	123
2391	483	122
2392	483	122
2393	483	122
2394	483	122
2395	484	122
2396	484	121
2397	484	121
2398	484	121
2399	484	121
2400	484	120
2401	485	120
2402	485	120
2403	485	120
2404	485	120
2405	485	119
2406	486	119
2407	486	119
2408	486	119
2409	486	119
2410	486	118
2411	486	118
2412	487	118
2413	487	118
2414	487	118
2415	487	117
2416	487	117
2417	487	117
2418	488	117
2419	488	117
2420	489	116
2421	489	116
2422	489	116
2423	489	116
2424	489	116
2425	489	115
2426	490	115
2427	490	115
2428	490	115
2429	490	115
2430	490	114
2431	490	114
2432	490	114
2433	491	114
2434	491	113
2435	491	113
2436	491	113
2437	492	113
2438	492	113
2439	492	113
2440	492	112
2441	492	112
2442	492	112
2443	493	112
2444	493	111
2445	493	111
2446	493	111
2447	493	111
2448	493	111
2449	494	110
2450	494	110
2451	494	110
2452	494	110
2453	494	110
2454	494	109
2455	495	109
2456	495	109
2457	495	109
2458	495	109
2459	495	108
2460	495	108
2461	496	108
2462	496	108
2463	496	107
2464	496	107
2465	496	107
2466	496	107
2467	497	107
2468	497	106
2469	497	106
2470	497	106
2471	497	106
2472	497	106
2473	497	105
2474	498	105
2475	498	105
2476	498	105
2477	498	105
2478	498	104
2479	498	104
2480	498	104
2481	499	104
2482	499	103
2483	499	103
2484	499	103
2485	499	103
2486	500	103
2487	500	102
2488	500	102
2489	500	102
2490	500	102
2491	500	102
2492	500	101
2493	501	101
2494	501	101
2495	501	101
2496	501	101
2497	501	100
2498	501	100
2499	502	100
2500	502	100
2501	502	100
2502	502	99
2503	502	99
2504	502	99
2505	503	99
2506	503	98
2507	503	98
2508	503	98
2509	503	98
2510	503	98
2511	504	97
2512	504	97
2513	504	97
2514	504	97
2515	504	97
2516	504	96
2517	505	96
2518	505	96
2519	505	96
2520	505	96
2521	505	95
2522	505	95
2523	506	95
2524	506	95
2525	506	95
2526	506	94
2527	507	94
2528	507	94
2529	507	94
2530	507	94
2531	507	93
2532	508	93
2533	508	93
2534	508	93
2535	508	93
2536	508	92
2537	508	92
2538	509	92
2539	509	92
2540	509	92
2541	509	91
2542	509	91
2543	509	91
2544	510	91
2545	510	90
2546	510	90
2547	510	90
2548	510	90
2549	510	90
2550	511	89
2551	511	89
2552	511	89
2553	511	89
2554	511	89
2555	511	88
2556	512	88
2557	512	88
2558	512	88
2559	512	88
2560	512	87
2561	513	87
2562	513	87
2563	513	87
2564	513	87
2565	513	86
2566	513	86
2567	513	86
2568	514	86
2569	514	86
2570	514	85
2571	514	85
2572	514	85
2573	514	85
2574	515	85
2575	515	84
2576	515	84
2577	515	84
2578	515	84
2579	515	83
2580	516	83
2581	516	83
2582	516	83
2583	516	83
2584	516	82
2585	516	82
2586	516	82
2587	517	82
2588	517	82
2589	517	81
2590	517	81
2591	517	81
2592	517	81
2593	518	81
2594	518	80
2595	518	80
2596	518	80
2597	518	80
2598	518	80
2599	518	79
2600	519	79
2601	519	79
2602	519	79
2603	519	79
2604	519	78
2605	519	78
2606	519	78
2607	520	78
2608	520	77
2609	520	77
2610	520	77
2611	520	77
2612	520	77
2613	520	76
2614	521	76
2615	521	76
2616	521	76
2617	521	76
2618	522	75
2619	522	75
2620	522	75
2621	522	75
2622	522	75
2623	522	74
2624	523	74
2625	523	74
2626	523	74
2627	523	74
2628	523	73
2629	524	73
2630	524	73
2631	524	73
2632	524	73
2633	524	72
2634	524	72
2635	525	72
2636	525	72
2637	525	72
2638	525	71
2639	525	71
2640	526	71
2641	526	71
2642	526	71
2643	526	70
2644	526	70
2645	526	70
2646	527	70
2647	527	70
2648	527	69
2649	527	69
2650	527	69
2651	527	69
2652	528	69
2653	528	68
2654	528	68
2655	528	68
2656	528	68
2657	528	68
2658	529	67
2659	529	67
2660	529	67
2661	529	67
2662	529	67
2663	529	66
2664	530	66
2665	530	66
2666	530	66
2667	530	66
2668	530	65
2669	530	65
2670	531	65
2671	531	65
2672	531	65
2673	531	64
2674	531	64
2675	531	64
2676	532	64
2677	532	63
2678	532	63
2679	532	63
2680	532	63
2681	532	63
2682	533	62
2683	533	62
2684	533	62
2685	533	62
2686	533	62
2687	533	61
2688	534	61
2689	534	61
2690	534	61
2691	534	61
2692	534	60
2693	534	60
2694	535	60
2695	535	60
2696	535	60
2697	535	59
2698	535	59
2699	536	59
2700	536	59
2701	536	59
2702	536	58
2703	536	58
2704	537	58
2705	537	58
2706	537	58
2707	537	57
2708	537	57
2709	537	57
2710	537	57
2711	538	57
2712	538	56
2713	538	56
2714	538	56
2715	538	56
2716	539	56
2717	539	56
2718	540	55
2719	540	55
2720	540	55
2721	541	55
2722	541	55
2723	541	54
2724	541	54
2725	541	54
2726	542	54
2727	542	54
2728	542	53
2729	542	53
2730	542	53
2731	542	53
2732	543	53
2733	543	52
2734	543	52
2735	543	52
2736	543	52
2737	543	52
2738	544	51
2739	544	51
2740	544	51
2741	544	51
2742	544	51
2743	544	50
2744	545	50
2745	545	50
2746	545	50
2747	545	50
2748	545	49
2749	545	49
2750	545	49
2751	546	49
2752	546	49
2753	546	48
2754	546	48
2755	546	48
2756	547	48
2757	547	48
2758	547	47
2759	547	47
2760	547	47
2761	547	47
2762	547	46
2763	548	46
2764	548	46
2765	548	46
2766	548	46
2767	548	45
2768	548	45
2769	549	45
2770	549	45
2771	549	45
2772	549	44
2773	549	44
2774	549	44
2775	550	44
2776	550	44
2777	550	43
2778	550	43
2779	550	43
2780	551	43
2781	551	43
2782	551	43
2783	551	42
2784	551	42
2785	552	42
2786	552	42
2787	552	42
2788	553	41
2789	553	41
2790	553	41
2791	553	41
2792	553	41
2793	553	40
2794	554	40
2795	554	40
2796	554	40
2797	554	40
2798	554	39
2799	554	39
2800	555	39
2801	555	39
2802	555	39
2803	555	38
2804	555	38
2805	555	38
2806	556	38
2807	556	38
2808	556	37
2809	556	37
2810	556	37
2811	556	37
2812	557	37
2813	557	36
2814	557	36
2815	557	36
2816	557	36
2817	558	36
2818	558	35
2819	558	35
2820	558	35
2821	558	35
2822	558	35
2823	558	34
2824	559	34
2825	559	34
2826	559	34
2827	559	34
2828	559	33
2829	560	33
2830	560	33
2831	560	33
2832	560	33
2833	560	32
2834	560	32
2835	561	32
2836	561	32
2837	561	32
2838	561	31
2839	561	31
2840	561	31
2841	562	31
2842	562	31
2843	562	30
2844	562	30
2845	562	30
2846	562	30
2847	562	30
2848	563	29
2849	563	29
2850	563	29
2851	563	29
2852	563	29
2853	563	28
2854	564	28
2855	564	28
2856	564	28
2857	564	28
2858	564	27
2859	565	27
2860	565	27
2861	565	27
2862	565	27
2863	565	26
2864	566	26
2865	566	26
2866	566	26
2867	566	26
2868	567	25
2869	567	25
2870	567	25
2871	567	25
2872	567	25
2873	567	24
2874	568	24
2875	568	24
2876	568	24
2877	568	24
2878	568	23
2879	569	23
2880	569	23
2881	569	23
2882	569	23
2883	569	22
2884	569	22
2885	570	22
2886	570	22
2887	570	22
2888	570	21
2889	570	21
2890	571	21
2891	571	21
2892	571	21
2893	571	20
2894	571	20
2895	571	20
2896	572	20
2897	572	20
2898	572	19
2899	572	19
2900	572	19
2901	572	19
2902	572	19
2903	573	18
2904	573	18
2905	573	18
2906	573	18
2907	573	18
2908	574	17
2909	574	17
2910	574	17
2911	574	17
2912	574	17
2913	574	16
2914	575	16
2915	575	16
2916	575	16
2917	575	16
2918	575	15
2919	575	15
2920	576	15
2921	576	15
2922	576	15
2923	576	14
2924	576	14
2925	576	14
2926	577	14
2927	577	14
2928	577	13
2929	577	13
2930	577	13
2931	577	13
2932	578	13
2933	578	13
2934	578	12
2935	578	12
2936	578	12
2937	579	12
2938	579	12
2939	579	11
2940	579	11
2941	579	11
2942	579	11
2943	580	11
2944	580	10
2945	580	10
2946	580	10
2947	580	10
2948	581	10
2949	581	9
2950	581	9
2951	581	9
2952	581	9
2953	581	9
2954	581	8
2955	582	8
2956	582	8
2957	582	8
2958	582	8
2959	582	7
2960	582	7
2961	583	7
2962	583	7
2963	583	7
2964	583	6
2965	583	6
2966	584	6
2967	584	6
2968	584	6
2969	584	5
2970	584	5
2971	584	5
2972	585	5
2973	585	5
2974	585	4
2975	585	4
2976	585	4
2977	585	4
2978	586	4
2979	586	3
2980	586	3
2981	586	3
2982	586	3
2983	586	3
2984	587	2
2985	587	2
2986	587	2
2987	587	2
2988	587	2
2989	587	1
2990	588	1
2991	588	1
2992	588	1
2993	588	1
2994	588	0
2995	588	0
2996	589	0
2997	589	0
2998	589	0
2999	589	0
