iter	Passed	Remaining
2139	398	160
2140	398	159
2141	398	159
2142	398	159
2143	398	159
2144	399	159
2145	399	158
2146	399	158
2147	399	158
2148	399	158
2149	400	158
2150	400	157
2151	400	157
2152	400	157
2153	400	157
2154	400	157
2155	401	157
2156	401	156
2157	401	156
2158	401	156
2159	401	156
2160	402	156
2161	402	155
2162	402	155
2163	402	155
2164	402	155
2165	402	155
2166	403	154
2167	403	154
2168	403	154
2169	403	154
2170	403	154
2171	403	153
2172	404	153
2173	404	153
2174	404	153
2175	404	153
2176	404	153
2177	405	152
2178	405	152
2179	405	152
2180	405	152
2181	405	152
2182	406	151
2183	406	151
2184	406	151
2185	406	151
2186	406	151
2187	406	151
2188	407	150
2189	407	150
2190	407	150
2191	407	150
2192	407	150
2193	407	149
2194	408	149
2195	408	149
2196	408	149
2197	408	149
2198	408	148
2199	409	148
2200	409	148
2201	409	148
2202	409	148
2203	409	148
2204	410	147
2205	410	147
2206	410	147
2207	410	147
2208	410	147
2209	410	146
2210	411	146
2211	411	146
2212	411	146
2213	411	146
2214	411	145
2215	412	145
2216	412	145
2217	412	145
2218	412	145
2219	412	145
2220	413	144
2221	413	144
2222	413	144
2223	413	144
2224	413	144
2225	414	143
2226	414	143
2227	414	143
2228	414	143
2229	414	143
2230	414	143
2231	415	142
2232	415	142
2233	415	142
2234	415	142
2235	415	142
2236	415	141
2237	416	141
2238	416	141
2239	416	141
2240	416	141
2241	417	141
2242	417	140
2243	417	140
2244	417	140
2245	417	140
2246	418	140
2247	418	139
2248	418	139
2249	418	139
2250	418	139
2251	418	139
2252	419	138
2253	419	138
2254	419	138
2255	419	138
2256	419	138
2257	420	138
2258	420	137
2259	420	137
2260	420	137
2261	420	137
2262	421	137
2263	421	136
2264	421	136
2265	421	136
2266	421	136
2267	421	136
2268	422	135
2269	422	135
2270	422	135
2271	422	135
2272	422	135
2273	422	135
2274	423	134
2275	423	134
2276	423	134
2277	423	134
2278	424	134
2279	424	133
2280	424	133
2281	424	133
2282	425	133
2283	425	133
2284	425	133
2285	425	132
2286	425	132
2287	426	132
2288	426	132
2289	426	132
2290	426	132
2291	426	131
2292	427	131
2293	427	131
2294	427	131
2295	427	131
2296	427	130
2297	428	130
2298	428	130
2299	428	130
2300	428	130
2301	428	130
2302	428	129
2303	429	129
2304	429	129
2305	429	129
2306	429	129
2307	429	128
2308	430	128
2309	430	128
2310	430	128
2311	430	128
2312	430	127
2313	430	127
2314	431	127
2315	431	127
2316	431	127
2317	431	127
2318	431	126
2319	432	126
2320	432	126
2321	432	126
2322	432	126
2323	432	125
2324	433	125
2325	433	125
2326	433	125
2327	433	125
2328	433	124
2329	433	124
2330	434	124
2331	434	124
2332	434	124
2333	434	124
2334	434	123
2335	435	123
2336	435	123
2337	435	123
2338	435	123
2339	435	122
2340	436	122
2341	436	122
2342	436	122
2343	436	122
2344	436	121
2345	437	121
2346	437	121
2347	437	121
2348	437	121
2349	437	121
2350	437	120
2351	438	120
2352	438	120
2353	438	120
2354	438	120
2355	438	119
2356	439	119
2357	439	119
2358	439	119
2359	439	119
2360	439	119
2361	439	118
2362	440	118
2363	440	118
2364	440	118
2365	440	118
2366	440	117
2367	441	117
2368	441	117
2369	441	117
2370	441	117
2371	441	116
2372	441	116
2373	442	116
2374	442	116
2375	442	116
2376	442	116
2377	442	115
2378	443	115
2379	443	115
2380	443	115
2381	443	115
2382	443	114
2383	443	114
2384	444	114
2385	444	114
2386	444	114
2387	444	113
2388	444	113
2389	444	113
2390	445	113
2391	445	113
2392	445	113
2393	445	112
2394	445	112
2395	446	112
2396	446	112
2397	446	112
2398	446	111
2399	446	111
2400	446	111
2401	447	111
2402	447	111
2403	447	110
2404	447	110
2405	447	110
2406	448	110
2407	448	110
2408	449	110
2409	449	109
2410	449	109
2411	449	109
2412	449	109
2413	450	109
2414	450	109
2415	450	108
2416	450	108
2417	450	108
2418	450	108
2419	451	108
2420	451	107
2421	451	107
2422	451	107
2423	451	107
2424	452	107
2425	452	107
2426	452	106
2427	452	106
2428	452	106
2429	453	106
2430	453	106
2431	453	105
2432	453	105
2433	453	105
2434	453	105
2435	454	105
2436	454	104
2437	454	104
2438	454	104
2439	454	104
2440	455	104
2441	455	104
2442	455	103
2443	455	103
2444	455	103
2445	455	103
2446	456	103
2447	457	103
2448	457	102
2449	457	102
2450	457	102
2451	457	102
2452	458	102
2453	458	101
2454	458	101
2455	458	101
2456	458	101
2457	459	101
2458	459	101
2459	459	100
2460	459	100
2461	459	100
2462	460	100
2463	460	100
2464	460	99
2465	460	99
2466	460	99
2467	460	99
2468	461	99
2469	461	98
2470	461	98
2471	461	98
2472	461	98
2473	462	98
2474	462	98
2475	462	97
2476	462	97
2477	462	97
2478	462	97
2479	463	97
2480	463	96
2481	463	96
2482	463	96
2483	463	96
2484	463	96
2485	464	95
2486	464	95
2487	464	95
2488	464	95
2489	464	95
2490	465	95
2491	465	94
2492	465	94
2493	465	94
2494	465	94
2495	465	94
2496	466	93
2497	466	93
2498	466	93
2499	466	93
2500	466	93
2501	467	92
2502	467	92
2503	467	92
2504	467	92
2505	467	92
2506	468	92
2507	468	91
2508	468	91
2509	468	91
2510	468	91
2511	468	91
2512	469	90
2513	469	90
2514	469	90
2515	469	90
2516	469	90
2517	469	89
2518	470	89
2519	470	89
2520	470	89
2521	470	89
2522	470	89
2523	471	88
2524	471	88
2525	471	88
2526	471	88
2527	471	88
2528	472	87
2529	472	87
2530	472	87
2531	472	87
2532	472	87
2533	472	86
2534	473	86
2535	473	86
2536	473	86
2537	473	86
2538	473	86
2539	474	85
2540	474	85
2541	474	85
2542	474	85
2543	474	85
2544	474	84
2545	475	84
2546	475	84
2547	475	84
2548	475	84
2549	475	83
2550	476	83
2551	476	83
2552	476	83
2553	476	83
2554	476	83
2555	476	82
2556	477	82
2557	477	82
2558	477	82
2559	477	82
2560	477	81
2561	478	81
2562	478	81
2563	478	81
2564	478	81
2565	478	81
2566	479	80
2567	479	80
2568	479	80
2569	479	80
2570	479	80
2571	479	79
2572	480	79
2573	480	79
2574	480	79
2575	480	79
2576	480	78
2577	481	78
2578	481	78
2579	481	78
2580	481	78
2581	481	78
2582	482	77
2583	482	77
2584	482	77
2585	482	77
2586	482	77
2587	483	76
2588	483	76
2589	483	76
2590	483	76
2591	483	76
2592	484	75
2593	484	75
2594	484	75
2595	484	75
2596	484	75
2597	484	75
2598	485	74
2599	485	74
2600	485	74
2601	485	74
2602	485	74
2603	486	73
2604	486	73
2605	486	73
2606	486	73
2607	486	73
2608	486	72
2609	487	72
2610	487	72
2611	487	72
2612	487	72
2613	487	72
2614	487	71
2615	488	71
2616	488	71
2617	488	71
2618	488	71
2619	488	70
2620	489	70
2621	489	70
2622	489	70
2623	489	70
2624	489	69
2625	490	69
2626	490	69
2627	490	69
2628	490	69
2629	490	69
2630	491	68
2631	491	68
2632	491	68
2633	491	68
2634	491	68
2635	491	67
2636	492	67
2637	492	67
2638	492	67
2639	492	67
2640	492	66
2641	492	66
2642	493	66
2643	493	66
2644	493	66
2645	493	66
2646	493	65
2647	494	65
2648	494	65
2649	494	65
2650	494	65
2651	494	64
2652	495	64
2653	495	64
2654	495	64
2655	495	64
2656	495	64
2657	496	63
2658	496	63
2659	496	63
2660	496	63
2661	497	63
2662	497	62
2663	497	62
2664	497	62
2665	497	62
2666	497	62
2667	498	61
2668	498	61
2669	498	61
2670	498	61
2671	498	61
2672	498	61
2673	499	60
2674	499	60
2675	499	60
2676	499	60
2677	499	60
2678	500	59
2679	500	59
2680	500	59
2681	500	59
2682	500	59
2683	501	58
2684	501	58
2685	501	58
2686	501	58
2687	501	58
2688	501	58
2689	502	57
2690	502	57
2691	503	57
2692	503	57
2693	503	57
2694	503	57
2695	503	56
2696	504	56
2697	504	56
2698	504	56
2699	504	56
2700	504	55
2701	504	55
2702	505	55
2703	505	55
2704	505	55
2705	505	54
2706	505	54
2707	506	54
2708	506	54
2709	506	54
2710	506	53
2711	506	53
2712	506	53
2713	507	53
2714	507	53
2715	507	53
2716	507	52
2717	507	52
2718	508	52
2719	508	52
2720	508	52
2721	508	51
2722	509	51
2723	509	51
2724	509	51
2725	509	51
2726	510	51
2727	510	50
2728	510	50
2729	510	50
2730	511	50
2731	511	50
2732	511	49
2733	512	49
2734	512	49
2735	512	49
2736	512	49
2737	512	49
2738	512	48
2739	513	48
2740	513	48
2741	513	48
2742	513	48
2743	513	47
2744	514	47
2745	514	47
2746	514	47
2747	514	47
2748	514	47
2749	515	46
2750	515	46
2751	515	46
2752	515	46
2753	515	46
2754	515	45
2755	516	45
2756	516	45
2757	516	45
2758	516	45
2759	516	44
2760	517	44
2761	517	44
2762	518	44
2763	518	44
2764	518	44
2765	518	43
2766	518	43
2767	518	43
2768	519	43
2769	519	43
2770	519	42
2771	519	42
2772	520	42
2773	520	42
2774	520	42
2775	520	42
2776	520	41
2777	520	41
2778	521	41
2779	521	41
2780	521	41
2781	521	40
2782	521	40
2783	521	40
2784	522	40
2785	522	40
2786	522	39
2787	522	39
2788	522	39
2789	523	39
2790	523	39
2791	523	38
2792	523	38
2793	523	38
2794	523	38
2795	524	38
2796	524	38
2797	524	37
2798	524	37
2799	524	37
2800	525	37
2801	525	37
2802	525	36
2803	525	36
2804	525	36
2805	526	36
2806	526	36
2807	526	36
2808	526	35
2809	526	35
2810	527	35
2811	527	35
2812	527	35
2813	527	34
2814	527	34
2815	527	34
2816	528	34
2817	528	34
2818	528	33
2819	528	33
2820	528	33
2821	529	33
2822	529	33
2823	529	32
2824	529	32
2825	529	32
2826	529	32
2827	530	32
2828	530	32
2829	530	31
2830	530	31
2831	530	31
2832	531	31
2833	531	31
2834	531	30
2835	531	30
2836	532	30
2837	532	30
2838	532	30
2839	532	30
2840	532	29
2841	532	29
2842	533	29
2843	533	29
2844	533	29
2845	533	28
2846	533	28
2847	534	28
2848	534	28
2849	534	28
2850	534	27
2851	534	27
2852	535	27
2853	535	27
2854	535	27
2855	535	27
2856	535	26
2857	535	26
2858	536	26
2859	536	26
2860	536	26
2861	536	25
2862	536	25
2863	537	25
2864	537	25
2865	537	25
2866	537	24
2867	537	24
2868	538	24
2869	538	24
2870	538	24
2871	538	24
2872	538	23
2873	539	23
2874	539	23
2875	539	23
2876	539	23
2877	539	22
2878	540	22
2879	540	22
2880	540	22
2881	540	22
2882	540	21
2883	541	21
2884	541	21
2885	541	21
2886	541	21
2887	541	21
2888	541	20
2889	542	20
2890	542	20
2891	542	20
2892	542	20
2893	542	19
2894	543	19
2895	543	19
2896	543	19
2897	543	19
2898	543	18
2899	544	18
2900	544	18
2901	544	18
2902	544	18
2903	544	18
2904	545	17
2905	545	17
2906	545	17
2907	545	17
2908	545	17
2909	545	16
2910	546	16
2911	546	16
2912	546	16
2913	546	16
2914	546	15
2915	546	15
2916	547	15
2917	547	15
2918	547	15
2919	547	15
2920	547	14
2921	548	14
2922	548	14
2923	548	14
2924	548	14
2925	548	13
2926	549	13
2927	549	13
2928	549	13
2929	549	13
2930	549	12
2931	550	12
2932	550	12
2933	550	12
2934	550	12
2935	550	12
2936	551	11
2937	551	11
2938	551	11
2939	551	11
2940	551	11
2941	551	10
2942	552	10
2943	552	10
2944	552	10
2945	552	10
2946	552	9
2947	552	9
2948	553	9
2949	553	9
2950	553	9
2951	553	9
